Clase,0,1,2,3,4,5,6
Motorcycles,2.577624951690468,5.8110870044199245,8.458425324858448,9.262657645002168,-18.486724907024602,-12.351875385132216,18.168281350225996
Motorcycles,2.017290371711303,4.1689232046292615,7.096580784039696,7.428311497642237,14.698901771534004,9.571088069017243,15.407771705968731
Motorcycles,2.7487719453904176,6.436805952725801,9.96237631132658,9.139215180029243,18.69454003416497,12.845633996355861,-19.5326423412154
Motorcycles,2.7573805622616083,6.3416684958873,8.910920757554882,10.298450948215157,19.913249039540098,13.554073864119765,-20.574126805508307
Motorcycles,2.688704737032891,6.228345910925768,8.658222248943828,10.602744027318874,-20.90764147214647,-13.786096787066478,20.243177508311593
Motorcycles,2.5604761005224113,6.181026438686175,9.04135312477062,8.79677498793442,17.92119909038006,11.997200480553568,-17.822605523924096
Motorcycles,2.9814304917968806,6.5980132705140635,10.084170698569997,11.904194882591932,23.0595411906679,-15.42443585757004,23.038741923968363
Motorcycles,2.6846022650770616,6.165920797751852,9.903295207089036,11.085330103532089,-21.634366370311383,-14.370705717601096,-21.905720016543402
Motorcycles,2.918935055545967,8.05571829986983,11.186380755080366,13.432519779184435,-25.924446154578796,-17.500631235557766,-25.864570735426746
Motorcycles,2.889204714061343,7.467985605404947,9.50050599420746,10.330877602804634,-20.57286675458418,14.790946052371488,-20.301229974837486
Motorcycles,2.6874502459190595,6.322317371242157,8.352567848391146,9.487018228555582,-18.512160437927427,13.110800786765639,-18.614422017403278
Motorcycles,2.868724531581045,6.167921271448257,9.193684371310454,9.363482013068474,18.646336991354858,12.447516480521784,-19.49727000556076
Motorcycles,2.1947650001161003,4.461333600753359,6.441364239395039,6.424530813125471,12.857482673781155,8.655620780319154,-15.207393399573254
Motorcycles,2.7362307489099345,6.507618948685041,8.869326938595766,10.326687635074485,21.306337372258124,13.754606110425444,19.92506976037866
Motorcycles,2.5705435701119375,5.429210847882658,10.743443031023157,10.578119571756204,21.27767962984352,-13.80608620742439,21.632081988709515
Motorcycles,2.7090396363602816,6.597407206662473,9.710039040798707,10.104306395774582,-20.102419131182874,13.722234371642587,20.244364195814207
Motorcycles,2.736130796057721,7.059442019288142,9.154568394473769,9.881744159057188,19.93006971059444,13.471418240845257,-19.419671823289473
Motorcycles,2.979767348236925,7.4335164654596255,10.147444825987215,11.962963146637785,-23.20758535466267,-15.754160656792717,-23.13570096137538
Motorcycles,2.6516059315294753,6.636822787963093,8.62314930706712,9.361835363406321,-19.34004089071803,-12.811224466347888,-18.356659316986214
Motorcycles,2.755149263292216,6.061957776581341,9.372936474977402,10.232487419697609,-20.0665880981911,-13.274570572629713,-20.47069499042132
Motorcycles,2.8720778156302105,8.607200280890885,9.90997841559352,10.18700679652828,-21.513137889194212,14.915367858080877,20.236104858608694
Motorcycles,2.6841809246128046,6.727812185039741,8.888728982329708,9.246640809733739,18.758757030437042,-14.157427623946983,18.34435721194143
Motorcycles,2.896097662898804,8.159839828179287,9.311321399133568,10.727363128187088,21.191564953770555,-14.908003259654334,-20.776673453279916
Motorcycles,2.714382845608518,6.198643171576066,8.983486120057506,10.419441033927368,-20.275380710879865,-13.54583894751659,20.26752947054237
Motorcycles,2.9443755559230467,6.5328902579564,10.182593215723536,10.48026413544892,-22.123038010546363,13.747135020318133,-20.812211111820503
Motorcycles,2.6969796140498996,6.594361640611618,8.867607320824655,10.432820807380278,20.083035216366255,13.742860467824901,-22.982542840247188
Motorcycles,2.4379911684044746,5.2710330309268985,8.499312216925766,9.676710363626672,18.887059641365155,-12.355691692829739,-18.94762287831001
Motorcycles,2.8028597687392924,6.118819883694237,9.427469892132827,10.233418170586102,20.536077926000168,14.000239930806934,-20.090059520413693
Motorcycles,2.757261940744892,6.191588519453671,8.883750025185632,9.38794576552973,18.57914610267222,12.512035453810629,-18.84769105951892
Motorcycles,2.84470057337741,5.923443413616322,10.119924756494026,10.285942119935047,20.52388016046826,13.263318584782171,20.902457375426707
Motorcycles,2.65112601759637,8.587228345932274,10.441136726836314,10.12087141468362,-20.509820498219835,-14.585582228969498,-20.60539261019293
Motorcycles,2.6842654456602895,5.993875606063334,9.072101793411818,9.898089491938194,19.415368391954306,12.912098733832384,-19.81364021421902
Motorcycles,2.916415802368155,7.140945373641922,9.481610108690248,10.51131208259351,20.53915177550111,14.11367774436075,20.94333397336366
Motorcycles,2.2958482436090533,5.200865884421814,7.564261082274146,7.907988139380583,15.644716708379335,10.723935850528068,-16.92228838635574
Motorcycles,2.7703816088233344,6.3372923597692346,9.292491291001665,9.825083490581704,19.674329540473675,13.207056003593523,-19.449981571795448
Motorcycles,2.9394643345680342,6.404751264393846,10.0264226470039,11.295386218068003,22.90556294403674,14.61572284413477,21.959051015410505
Motorcycles,2.660006700783905,6.153898810253601,8.961086906314463,10.04544833701673,-19.771359306135665,13.17640046246576,-19.645180284841434
Motorcycles,2.93466628850794,6.308171398653271,10.832802898629128,11.14871135051342,22.77062204297647,14.30357977674158,22.151675121994554
Motorcycles,2.7634499031530777,6.837092980008478,9.70743338938239,9.72670688649317,-19.543329633879367,13.30296984451597,19.66100579257233
Motorcycles,2.543912827880713,5.475092185674828,8.79711825109527,9.2751271645596,18.555522902643013,12.088924601554904,-18.39649468239093
Motorcycles,2.8453520953027716,6.6494986160425675,9.291674064500517,10.109899060378877,-20.168327259852152,13.584385637764436,19.857148460015065
Motorcycles,2.9722387998147317,8.239692226443987,12.43359408527916,11.98241579025062,-24.337075012595076,16.801378206694455,-24.344864384963962
Motorcycles,2.9426909289858436,7.502286012339521,9.491508836032919,11.33642337472351,-22.335117190195106,-15.47549363041123,21.765610034083497
Motorcycles,2.437418434717951,5.986167072166233,8.747020087905607,8.58101452787287,17.387447918962582,11.738246634375848,-17.4039595542432
Motorcycles,2.900167741957851,6.29540644390174,9.7874431638658,10.636937149170686,21.46720293173104,-14.905051878553355,-20.86211481372074
Motorcycles,2.5880217430485297,7.0290286069503285,9.268562290384345,9.717587176174414,19.860918302996595,-13.262558215418343,-19.221813726087476
Motorcycles,2.96658771004852,7.454314998366631,9.602585006142224,11.221376390342705,-21.673132652583053,-15.646886415285152,22.021510349483293
Motorcycles,2.450476990889889,6.137490476828033,8.587307312808957,8.565563315646063,-18.822238482378403,-11.638871460131632,17.142093334089125
Motorcycles,2.760913218003805,6.920441344969039,9.36216418895733,10.81114906512103,20.903268658259634,15.36747390357134,-21.700194337960397
Motorcycles,2.9528039516576414,7.869466072433331,10.022336429838445,11.55235722767931,22.526492941781523,-15.995237337079399,-22.459146138142536
Motorcycles,2.843978265011748,7.0503969696543605,9.148001454934239,10.17815048810091,19.971905587352527,13.712673615467011,20.013573123579544
Motorcycles,3.045121701663111,6.590891131671121,11.047870798937964,16.051088394983147,-29.619733008206513,-19.451684174773582,29.51125184355435
Motorcycles,2.938623444938112,7.196689695940662,10.574467266224282,10.519842321661129,21.072824581243154,14.127757888459051,21.855541607365357
Motorcycles,2.6285022520442984,7.081927143280292,8.688738387417395,8.98716940962735,17.86108000058996,12.641918662626592,18.233340919954898
Motorcycles,2.8703011506769482,6.707247773316592,9.503792597534138,10.352568831665945,20.450850720539027,14.029392198511363,-20.41329975731174
Motorcycles,2.8480476429325683,7.619453317615643,8.807653159133002,11.089982142398958,22.298391768315632,-14.931276246113798,21.039457796161606
Motorcycles,3.0037841981686735,7.325929659861578,9.705122593045097,11.320943778832662,21.930087940813383,-15.470927722434567,22.057253513568472
Motorcycles,2.0342432249257563,5.484734081642917,6.375434698803012,7.216724963005868,14.29771265408796,10.225417942855717,-14.080925645113236
Motorcycles,2.7118129805070326,7.226247585745258,9.352051753588334,9.906709028637135,19.744925062291475,-13.627012325599885,19.640677232816017
Motorcycles,2.554531790930257,7.373620772996206,8.125349728909049,10.234042244916425,20.06001598939194,-13.961984049872447,-19.42510174874404
Motorcycles,2.931404479087936,7.817517991692366,10.416055730769433,12.060614226598327,24.324479866858077,16.521067026253412,-23.30088834676805
Motorcycles,3.0041942454101083,7.094905709698485,9.366279650622943,10.082355997348131,19.81371017144486,13.803696488131752,-20.55488593278557
Motorcycles,2.7797883606749285,7.420929114246034,9.018859688697427,10.441912272099282,-20.387249317159018,-14.230315210883647,20.27318671810069
Motorcycles,2.631755761465219,6.936110246009148,8.440773488857099,8.797084182721157,17.477623685682552,12.525122373258094,-17.719639681744365
Motorcycles,2.6227563279116146,6.5459893862285865,8.436264272969222,9.25317789816876,-19.21598091144184,12.852298747040827,-18.099163295441688
Motorcycles,3.130356584798605,7.656520052573703,10.233089290912229,11.66625297321086,22.652754592464607,15.57155064726827,-23.019352401032325
Motorcycles,2.764706692096351,5.8657745158608465,7.990052610684617,8.051732158061615,16.072934755866612,10.986477816373617,-17.495326489333884
Motorcycles,2.846988924591103,7.589968866967496,10.501339219469568,10.425238112917562,21.090669021849695,14.487423315683074,20.997361784179592
Motorcycles,2.917180032605194,7.167343740787699,9.35450302001193,9.909832287482628,19.759747639846093,13.697912970286778,19.64125129395395
Motorcycles,2.7771399066546247,5.9489514820421965,9.627899680607076,10.955902021498211,-22.30775858862923,-14.20436706599931,21.24945672005383
Motorcycles,2.7362274631922925,7.293143373460206,10.228192159693611,9.848600856043406,20.260183803880096,13.852021103271742,19.929910263059647
Motorcycles,2.866280269188125,7.013989120317908,9.593935616161081,11.012652160955872,21.332220134250527,-14.535171696917116,21.886661131090843
Motorcycles,3.123715247060117,7.097389693001658,10.86800257444038,11.87873721415356,23.26798525824542,15.919911278132133,23.827973666126347
Motorcycles,2.674495767075899,6.567547214535412,9.32383627463954,9.226637009230943,-18.52338230591418,-12.566285187269088,-19.014609750462927
Motorcycles,3.099390486396332,9.387493706579962,14.060481083737669,13.924339529282182,-28.08699051939264,-18.724423752073733,-28.040008067341436
Motorcycles,2.7750793171379433,6.513722258070924,8.970098071653423,10.266072716571689,20.308777866040113,14.175494859246555,-19.917288294605264
Motorcycles,2.7968740391469273,6.390560813229551,8.863161364615433,10.04853661857421,21.49882678300995,-13.360448315241365,-19.5044078890809
Motorcycles,2.76242567072611,6.652161323323334,9.541019274378627,8.927767633000803,18.35770079218977,12.25775122562299,18.275402807036485
Motorcycles,2.9870135869408334,6.954315984791753,9.773159177909704,11.178919283956027,-21.972745708487384,-14.727328554807217,-21.712117694171305
Motorcycles,2.88926261759809,6.623051912087269,9.382233622007842,9.893111642872167,19.975551313253405,13.292138910328786,19.560766032571202
Motorcycles,2.774830693432489,7.184744905554607,8.866253415606252,9.947902519475631,-20.002160414104047,13.849239687478827,-19.36629564135443
Motorcycles,2.991084844503722,6.452245783525714,9.825638800107804,10.471106195985458,20.683396054381028,13.845277024407006,-20.916221760012462
Motorcycles,2.816362608799506,7.034404859242163,8.969137058404781,10.62238000993022,20.629024895237507,-14.231476868207016,20.521467143424594
Motorcycles,2.7801543117558905,7.029785405056101,9.734780409156862,9.810577602985113,19.94144419615906,13.407364830690414,19.629589393554177
Motorcycles,2.704961872111296,6.1642088442723395,9.746801344894912,9.853594217563604,-20.753829508011293,12.951963180341366,19.655166207749367
Motorcycles,2.784024869432072,6.132263493045013,8.853725283726808,10.118156807873646,19.60409990300928,13.239039216166715,22.11666765916391
Motorcycles,3.035243832895959,7.377416327107664,10.785340629245768,10.597395106291705,-21.71395504387707,-14.513909003906821,21.321798970134516
Motorcycles,2.915538340604646,7.906724702373085,9.869135611706373,9.89697019998597,-20.206190131023984,-13.868806354392992,19.81289931733767
Motorcycles,2.80220309332421,6.157156008391384,9.603032628754127,9.776680274633545,19.468405361889317,12.859780362464976,20.500085225481957
Motorcycles,2.4636092870420727,5.704920946785036,8.46426646896438,9.149668893791684,-18.06680803080451,12.009764344938773,-18.156740875908138
Motorcycles,2.952520753492016,6.981621132343803,9.87737802985317,10.600470217040636,21.149333328991542,14.7038042761441,20.89897345854708
Motorcycles,2.990389556264936,6.9726248053287865,10.17469663631603,11.532838041227338,-22.3950120331101,-15.741980145162918,23.096860412784935
Motorcycles,2.690166885816707,6.431620344526159,8.681936867033913,9.518919485833829,-18.622723399947812,-12.841764078790831,19.525226156508108
Motorcycles,3.0074739931763204,7.583311130105668,10.560235395395688,11.592663452465374,23.250511524645574,15.532635387544927,-22.68457712317143
Motorcycles,2.7830680834390655,6.266052756520922,8.793226829151095,9.816396922321013,19.24600770587275,12.95337671929338,-19.30089968164181
Motorcycles,2.604668179252351,5.961047506672296,8.803180456203547,9.311310740461538,18.97024810281761,-12.74787635955741,18.38259527129572
Motorcycles,2.787989271102746,6.381359047464829,9.336450885294589,10.107485185294387,20.667603107513887,14.000416496875054,-19.83407778567767
Motorcycles,2.726883110879846,6.24158439869157,9.088074915057186,9.441141122062836,-20.045632827346274,12.693850501546835,18.706203543700134
Motorcycles,2.982159202220032,7.099346277773454,9.86749995411667,12.191040517819603,-24.337863538448506,15.751570966390354,-23.221578081263516
Motorcycles,2.8566249253890463,6.62957338835488,9.486830093547036,10.378337375305902,20.35323688650772,14.203776230289886,20.686861516339878
Motorcycles,2.785706328930036,6.199266387414793,9.139648900904094,10.3736334492148,-20.414527570662056,-13.616314005629103,20.198637303599085
Motorcycles,2.9039886250209346,6.333690283105429,9.606451254797266,10.353090387339826,20.38791295623229,13.576325247116648,-20.6577974587372
Motorcycles,2.788447339922125,6.843031119273794,10.451270002220651,9.84718167003502,20.00709937491815,-13.282529721605282,20.65558185299137
Motorcycles,2.6532918330162145,6.696891486458418,8.662616813470278,8.85327782216148,-17.64953811065101,-12.450559730563231,18.0068042819703
Motorcycles,2.929057449904454,7.63148295479371,9.966019080881953,10.55534629564437,20.972323714367928,14.431944738378688,-20.960914105386035
Motorcycles,2.994504157242628,7.084810792598415,9.801859759662124,12.071464509755437,23.00832683566259,15.71966463486874,-24.525831950622457
Motorcycles,3.026041495727244,6.997107330649159,10.033752790267002,11.257372226860248,-22.131355941123147,-15.13233829335605,21.9962333216573
Motorcycles,2.9434628293787983,6.627281547804364,9.37326976493682,10.775890412742244,20.856993381596954,14.331035585112389,21.61488122824872
Motorcycles,2.953375436658234,7.463415768150287,11.115981306657316,10.22766958205166,-21.04589531162082,-14.04713734050444,21.054204213800904
Motorcycles,2.8177929750207875,6.841393351769528,9.351256219477243,9.592429124773993,-19.2603853344431,13.689033147801826,19.17712157404915
Motorcycles,2.494231416882227,5.062066429011294,8.751777025022692,8.854531544031857,17.657870901898843,11.387822411179291,-19.19248358522612
Motorcycles,2.451957250533948,5.530071628608027,7.884101037937425,8.794392678422737,-17.335566345366605,-11.672998117564472,17.242614841738046
Motorcycles,3.1084080595949954,7.09187435776044,10.117299873918697,11.095482467905734,-21.920740863031067,-15.12452811559826,21.80047892197222
Motorcycles,3.0749188107218113,8.42510305809328,10.909502730079534,11.318601743786726,-22.437156980856685,-15.53133153229953,23.27652711852215
Motorcycles,2.183318326819811,4.900947337499084,7.722682846971681,7.5210468494939455,15.786781128101923,9.972069070234308,-15.154405359719114
Planes,2.8548938916971793,6.62145222002771,10.724856692834436,10.299683034189432,20.851243836319153,-13.650059412568147,21.202533178156077
Planes,3.001357174259594,6.835291372508677,9.394515951323385,10.643389297545765,-20.895788961257683,-14.106475010811115,-20.75299022309145
Planes,2.8963981145641906,6.281793552758517,9.104835635359372,9.477423220719865,18.77665242037287,12.624546847586526,19.486730717078892
Planes,2.409154300456996,4.852530468172784,9.282272059646147,9.937005649551914,19.770133976675794,-13.326381713439453,-19.64263702938898
Planes,2.7727536342846015,5.863829537770672,8.883409586648435,9.629130548565666,-19.079660730143086,-12.620203206030817,18.9995226464781
Planes,1.826001500934217,4.774233245340377,6.116847685366035,6.686863564637494,13.106743459238523,9.212722567360856,13.638117310899789
Planes,2.711865966634101,5.558043843313568,10.5928101506966,11.337226173988697,-22.54171857734622,-14.160241104900557,22.38983457829034
Planes,2.790591152326057,5.713940898465545,9.591631807075753,10.566438510581298,-20.789471830431587,-13.453728459744074,-20.802707148407233
Planes,2.5036065667186316,5.09717195835666,8.68252417026752,8.504636527238201,17.106584587525898,11.100973946709779,-17.80946110438371
Planes,2.565629986267677,5.253255630793615,8.422831559024669,9.456248338793628,-18.395804287181985,-12.10319989158915,-20.462120507244308
Planes,2.614054355166798,5.560287116567498,8.006654087290872,8.427240944208615,16.740806967909734,11.412224019291827,16.86655640899583
Planes,2.6664596509488807,5.451055554232493,9.287411775123477,9.619434028156878,19.08872830649931,12.67814266662343,19.64881414300836
Planes,2.619999449090188,5.415008814222714,8.74532420828782,8.97014547655038,17.837611193812897,11.790446034843477,18.507028801813163
Planes,2.417124933686068,4.909662889336947,8.483288183905392,8.843760896126094,17.528387429189316,11.713478335909826,-18.02396641543371
Planes,1.8846248574866529,6.320119566555846,6.384393666572998,6.609538490032973,-13.136840556870169,9.858006279340474,-13.548894089621761
