Clase,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
cavallo,15241.999999994017,4544.200123353108,4544.200123353108,3859.448038752871,13866.689342398187,3859.448038752871,1576.924049106134,4531.121584475186,4531.121584475186,1576.924049106134,2673.6159824938004,3856.7405574464215,13880.531044158253,3856.7405574464215,2673.6159824938004,1121.785028548995,1591.43664162239,4518.473230202412,4518.473230202412,1591.43664162239,1121.785028548995,936.4903090434033,2659.6254692532307,3855.5815671505384,13890.681403086104,3855.5815671505384,2659.6254692532307,936.4903090434033,852.5757923817662,1128.0187268920624,1599.7859402551653,4511.9744176839795,4511.9744176839795,1599.7859402551653,1128.0187268920624,852.5757923817662,422.59923090824805,929.8587548317938,2654.2020541338998,3856.253101319875,13894.285068364581,3856.253101319875,2654.2020541338998,929.8587548317938,422.59923090824805
cavallo,10015.999999996071,2904.1276060564937,2904.1276060564937,1957.5103462158227,9192.780045347869,1957.5103462158227,1347.6311997579976,2878.986783127899,2878.986783127899,1347.6311997579976,2118.556622909261,2036.1166584382715,9292.709334070121,2036.1166584382715,2118.556622909261,2300.3675723487268,1356.5470959424417,2822.8631167278727,2822.8631167278727,1356.5470959424417,2300.3675723487268,1117.564650093107,2163.9247333955127,1988.2422995121312,9189.219678895013,1988.2422995121312,2163.9247333955127,1117.564650093107,652.8270273190665,2313.0613612490406,1384.234376283482,2849.047531782949,2849.047531782949,1384.234376283482,2313.0613612490406,652.8270273190665,738.874848483812,1135.3326236425648,2153.724648804668,2007.9655862472598,9215.683710604146,2007.9655862472598,2153.724648804668,1135.3326236425648,738.874848483812
cavallo,1418.9999999994434,1317.0902773044063,1317.0902773044063,1058.4264772802437,1418.9999999994434,1058.4264772802437,758.2075647435712,1317.0902773044063,1317.0902773044063,758.2075647435712,534.9459985141254,1058.4264772802437,1418.9999999994434,1058.4264772802437,534.9459985141254,436.65025938011485,758.2075647435712,1317.0902773044063,1317.0902773044063,758.2075647435712,436.65025938011485,426.43987640708855,534.9459985141254,1058.4264772802437,1418.9999999994434,1058.4264772802437,534.9459985141254,426.43987640708855,450.0862301435466,436.65025938011485,758.2075647435712,1317.0902773044063,1317.0902773044063,758.2075647435712,436.65025938011485,450.0862301435466,467.42761979033816,426.43987640708855,534.9459985141254,1058.4264772802437,1418.9999999994434,1058.4264772802437,534.9459985141254,426.43987640708855,467.42761979033816
cavallo,13330.99999999477,2064.283084982332,2064.283084982332,2389.1424418120446,13084.986394552689,2389.1424418120446,5024.579513813103,2193.501000732125,2193.501000732125,5024.579513813103,1917.7023547878025,2315.6071622831946,12986.538463906549,2315.6071622831946,1917.7023547878025,300.2695957958517,5023.48504603802,2185.7831330156077,2185.7831330156077,5023.48504603802,300.2695957958517,3327.411360690292,1959.9673572946613,2348.7910727018234,13015.002658667076,2348.7910727018234,1959.9673572946613,3327.411360690292,885.4273470687984,292.4669101013098,5002.194390327327,2167.355269740249,2167.355269740249,5002.194390327327,292.4669101013098,885.4273470687984,1586.2496441746368,3324.4012857371163,1967.9312337432873,2327.922834748254,12993.29724389999,2327.922834748254,1967.9312337432873,3324.4012857371163,1586.2496441746368
cavallo,5689.999999997768,1441.784534845452,1441.784534845452,2521.5153449242903,5192.975056687306,2521.5153449242903,1987.014527294901,1592.2254480605757,1592.2254480605757,1987.014527294901,1449.032152328176,2519.6947886405583,5078.437533741664,2519.6947886405583,1449.032152328176,702.4030681649573,1992.7564567882368,1555.6639350291264,1555.6639350291264,1992.7564567882368,702.4030681649573,452.0948799848071,1436.785227774884,2506.700263068084,5145.884117364092,2506.700263068084,1436.785227774884,452.0948799848071,399.85090344396514,698.6509066676065,1990.3600243908015,1557.662474719873,1557.662474719873,1990.3600243908015,698.6509066676065,399.85090344396514,219.8959011381788,453.6689954328893,1430.908995230625,2510.470379330146,5109.09987291942,2510.470379330146,1430.908995230625,453.6689954328893,219.8959011381788
cavallo,17200.99999999325,6425.939596126927,6425.939596126927,1817.6827955754568,15815.671201807856,1817.6827955754568,5697.788993309174,6425.939596126927,6425.939596126927,5697.788993309174,3024.389247934576,1817.6827955754568,15815.91415613244,1817.6827955754568,3024.389247934576,1497.200527542026,5697.788993309174,6425.939596126927,6425.939596126927,5697.788993309174,1497.200527542026,1904.2027467126952,3023.730654894928,1817.6827955754568,15816.316643613482,1817.6827955754568,3023.730654894928,1904.2027467126952,575.146818466668,1497.200527542026,5697.788993309174,6425.939596126927,6425.939596126927,5697.788993309174,1497.200527542026,575.146818466668,760.7348582605773,1904.2027467126952,3022.8215442371766,1817.6827955754568,15816.919691018025,1817.6827955754568,3022.8215442371766,1904.2027467126952,760.7348582605773
cavallo,11102.999999995645,3566.966139518995,3566.966139518995,3034.9361470207427,10211.739229020937,3034.9361470207427,4575.976985703765,3403.61699098498,3403.61699098498,4575.976985703765,2198.4197379735824,3081.966788452087,10229.196430495624,3081.966788452087,2198.4197379735824,784.8142626917547,4552.341508797643,3406.133276364842,3406.133276364842,4552.341508797643,784.8142626917547,2619.4722409719902,2180.5205506598672,3059.866691249992,10234.004872117926,3059.866691249992,2180.5205506598672,2619.4722409719902,555.1165333310983,784.6949401114293,4584.597201816675,3406.4293905149643,3406.4293905149643,4584.597201816675,784.6949401114293,555.1165333310983,827.7734357096331,2616.5287778488305,2164.7358623425635,3056.917042914965,10232.06766373464,3056.917042914965,2164.7358623425635,2616.5287778488305,827.7734357096331
cavallo,6844.999999997315,1281.0703132159817,1281.0703132159817,1300.6180029317475,6677.553287979241,1300.6180029317475,1812.1700649874167,1305.1750829081031,1305.1750829081031,1812.1700649874167,2373.8333419535747,1200.1059671791481,6584.876532923513,1200.1059671791481,2373.8333419535747,1316.8177919168654,1756.686666442045,1298.8862032107083,1298.8862032107083,1756.686666442045,1316.8177919168654,872.8055887605909,2351.3086291415098,1221.897829219404,6607.044948211867,1221.897829219404,2351.3086291415098,872.8055887605909,594.6510177584562,1344.4450588489692,1763.018376215278,1280.4419479784901,1280.4419479784901,1763.018376215278,1344.4450588489692,594.6510177584562,734.7644392753355,864.0557861230355,2345.197998720087,1229.1174553478581,6618.3121296868685,1229.1174553478581,2345.197998720087,864.0557861230355,734.7644392753355
cavallo,12373.999999995147,2584.1101883966226,2584.1101883966226,2328.156950097704,11346.526077093054,2328.156950097704,2865.545027586566,2393.583965257013,2393.583965257013,2865.545027586566,3137.170001781913,2371.1867893327394,11430.363737327183,2371.1867893327394,3137.170001781913,1064.433091985499,2818.635716522759,2393.0462075269547,2393.0462075269547,2818.635716522759,1064.433091985499,2513.1360850600254,3151.632954676513,2334.025517811391,11369.901674783887,2334.025517811391,3151.632954676513,2513.1360850600254,114.51887062590143,1047.8626702340587,2874.313106821703,2407.10518556995,2407.10518556995,2874.313106821703,1047.8626702340587,114.51887062590143,1151.8266872209765,2491.64818876764,3156.5482634961672,2347.59092773478,11392.771506487505,2347.59092773478,3156.5482634961672,2491.64818876764,1151.8266872209765
cavallo,22484.999999991174,8553.677304742832,8553.677304742832,5077.195713574606,21185.231292508695,5077.195713574606,6731.668321528713,8567.84612428261,8567.84612428261,6731.668321528713,3263.8783715393142,5052.940690133353,21150.587548389747,5052.940690133353,3263.8783715393142,2013.8197544865006,6715.394999043584,8557.783586817328,8557.783586817328,6715.394999043584,2013.8197544865006,877.7436990013756,3246.566021933998,5055.378714909931,21190.234649253718,5055.378714909931,3246.566021933998,877.7436990013756,1715.2542343295752,2004.9795631504164,6708.160569103095,8573.220635751828,8573.220635751828,6708.160569103095,2004.9795631504164,1715.2542343295752,1472.6119956909924,889.7124101166597,3246.2811241751497,5055.28990204757,21166.60983484471,5055.28990204757,3246.2811241751497,889.7124101166597,1472.6119956909924
cavallo,8943.999999996491,1403.6055092920321,1403.6055092920321,3984.1380869877303,7826.439909293982,3984.1380869877303,2553.5090564925235,1247.8857005025259,1247.8857005025259,2553.5090564925235,1900.739229998529,3937.362781277889,7946.887623980717,3937.362781277889,1900.739229998529,1337.463323936478,2546.156874247257,1233.760434517328,1233.760434517328,2546.156874247257,1337.463323936478,1606.1644846817696,1875.2016102267003,3940.599002004569,7906.074824110723,3940.599002004569,1875.2016102267003,1606.1644846817696,683.3967612937031,1309.0975573540975,2560.4363133353168,1251.8611200758091,1251.8611200758091,2560.4363133353168,1309.0975573540975,683.3967612937031,1262.0310029386021,1606.6877412284407,1876.5738980488204,3942.065397062067,7905.536862216784,3942.065397062067,1876.5738980488204,1606.6877412284407,1262.0310029386021
cavallo,15778.99999999381,8068.7504974480935,8068.7504974480935,4366.354503298268,14679.23129251125,4366.354503298268,3631.132765597694,8076.015819641331,8076.015819641331,3631.132765597694,3185.8402341014535,4331.696963658812,14663.567047674998,4331.696963658812,3185.8402341014535,2766.42394658693,3607.6398168885394,8086.935977773277,8086.935977773277,3607.6398168885394,2766.42394658693,1786.386725919883,3183.377217486302,4293.547206524741,14691.967908406465,4293.547206524741,3183.377217486302,1786.386725919883,1842.9255958233819,2792.8298993116287,3591.409710208558,8064.557820848032,8064.557820848032,3591.409710208558,2792.8298993116287,1842.9255958233819,1101.483702579407,1799.3207009332227,3172.289411731672,4336.013891306824,14704.296718289585,4336.013891306824,3172.289411731672,1799.3207009332227,1101.483702579407
cavallo,7432.999999997084,2948.7251165447956,2948.7251165447956,1454.6503867772917,6421.811791380701,1454.6503867772917,2885.0138855754053,2923.1438144221484,2923.1438144221484,2885.0138855754053,1333.7242265159869,1499.7368375216124,6507.486926740935,1499.7368375216124,1333.7242265159869,505.2501900543745,2835.195173046196,2865.488530162136,2865.488530162136,2835.195173046196,505.2501900543745,990.6067579735164,1344.9741366679475,1406.4586425025282,6452.637294378545,1406.4586425025282,1344.9741366679475,990.6067579735164,936.6698472155406,490.9180171122306,2861.9879276231823,2878.5101712897354,2878.5101712897354,2861.9879276231823,490.9180171122306,936.6698472155406,548.5006662673217,991.4932810012835,1333.5628368576185,1437.016614799119,6482.916134198213,1437.016614799119,1333.5628368576185,991.4932810012835,548.5006662673217
cavallo,7156.999999997193,3357.8897069937784,3357.8897069937784,1813.227145656334,6792.986394555158,1813.227145656334,1294.6852529702207,3176.112868937042,3176.112868937042,1294.6852529702207,1936.9460167643297,1760.8787220810968,6676.352615419967,1760.8787220810968,1936.9460167643297,999.9548906722969,1343.7619900604395,3188.4417865792952,3188.4417865792952,1343.7619900604395,999.9548906722969,928.4641346827999,1939.3440111782843,1774.2196764957764,6741.867174647821,1774.2196764957764,1939.3440111782843,928.4641346827999,182.6332632904029,990.1494930330847,1316.4130752635592,3183.5648207108425,3183.5648207108425,1316.4130752635592,990.1494930330847,182.6332632904029,366.12205590263625,933.7175218069552,1914.9516216671639,1764.9149633629706,6715.945719353498,1764.9149633629706,1914.9516216671639,933.7175218069552,366.12205590263625
cavallo,6773.999999997344,2450.2288406496023,2450.2288406496023,2903.7786696849066,6256.2630385463,2903.7786696849066,1642.6217201515806,2346.7716013804347,2346.7716013804347,1642.6217201515806,686.6200726207861,2944.424757040362,6108.646304778021,2944.424757040362,686.6200726207861,693.7662362271541,1541.209693889338,2348.6746139099246,2348.6746139099246,1541.209693889338,693.7662362271541,345.46255679157696,730.8807277825107,2895.3246102441108,6149.701252686865,2895.3246102441108,730.8807277825107,345.46255679157696,583.7498600029143,689.3021749870604,1554.2417285127212,2348.7702995432505,2348.7702995432505,1554.2417285127212,689.3021749870604,583.7498600029143,541.4765088091337,324.08974901174616,693.2382495353933,2928.6059228674003,6135.276807365833,2928.6059228674003,693.2382495353933,324.08974901174616,541.4765088091337
cavallo,6948.999999997274,563.3359699483792,563.3359699483792,1425.7370620859756,5567.394557820946,1425.7370620859756,2287.243730273543,563.6669050251502,563.6669050251502,2287.243730273543,1069.229876828094,1422.5151006383082,5573.135869311525,1422.5151006383082,1069.229876828094,480.4440036799825,2291.128817481143,563.7823069483021,563.7823069483021,2291.128817481143,480.4440036799825,1269.3668252233845,1070.5065799441822,1420.3513661838192,5578.29114716302,1420.3513661838192,1070.5065799441822,1269.3668252233845,817.4327078885283,472.8037219624928,2293.1273466500425,563.411198424124,563.411198424124,2293.1273466500425,472.8037219624928,817.4327078885283,434.1359565315524,1276.2961955261942,1071.1244934032313,1420.0862414336927,5581.427959240487,1420.0862414336927,1071.1244934032313,1276.2961955261942,434.1359565315524
cavallo,5583.99999999781,4936.318615428923,4936.318615428923,3292.665963283642,5583.99999999781,3292.665963283642,1465.3785367828282,4936.318615428923,4936.318615428923,1465.3785367828282,966.1399876467724,3292.665963283642,5583.99999999781,3292.665963283642,966.1399876467724,1350.4193535468346,1465.3785367828282,4936.318615428923,4936.318615428923,1465.3785367828282,1350.4193535468346,1117.9871012814199,966.1399876467724,3292.665963283642,5583.99999999781,3292.665963283642,966.1399876467724,1117.9871012814199,570.8364731082289,1350.4193535468346,1465.3785367828282,4936.318615428923,4936.318615428923,1465.3785367828282,1350.4193535468346,570.8364731082289,569.3197905414763,1117.9871012814199,966.1399876467724,3292.665963283642,5583.99999999781,3292.665963283642,966.1399876467724,1117.9871012814199,569.3197905414763
cavallo,7379.999999997106,1419.8367207977565,1419.8367207977565,2173.0328518121005,6561.827664396519,2173.0328518121005,1505.702946201768,1102.9401640302626,1102.9401640302626,1505.702946201768,1394.2299783527221,2178.688407417324,6638.78476560432,2178.688407417324,1394.2299783527221,832.1441131731708,1515.912322987722,1178.9470338219812,1178.9470338219812,1515.912322987722,832.1441131731708,974.4221046549061,1384.0898288604349,2187.4128227005735,6587.566143113532,2187.4128227005735,1384.0898288604349,974.4221046549061,642.2311547282303,852.644297727028,1512.485543769031,1155.7493248669446,1155.7493248669446,1512.485543769031,852.644297727028,642.2311547282303,685.1187590611271,969.030099321207,1377.1572657749057,2175.7306941437246,6621.827068131528,2175.7306941437246,1377.1572657749057,969.030099321207,685.1187590611271
cavallo,4405.999999998272,370.0517282268379,370.0517282268379,1821.9629668832563,4269.138321993791,1821.9629668832563,1605.3142392150235,333.71417426849547,333.71417426849547,1605.3142392150235,712.315971880562,1720.1053046442466,4165.0177549461505,1720.1053046442466,712.315971880562,474.6040812871411,1587.3745773478038,334.07762878726237,334.07762878726237,1587.3745773478038,474.6040812871411,1290.0235469232048,763.9527821484154,1708.4868634225256,4162.511690482773,1708.4868634225256,763.9527821484154,1290.0235469232048,393.5246478594783,496.63421468349355,1608.8435705148484,341.697587123364,341.697587123364,1608.8435705148484,496.63421468349355,393.5246478594783,428.723731529157,1273.7345227083877,749.0152976249515,1724.7781293462783,4182.749157636431,1724.7781293462783,749.0152976249515,1273.7345227083877,428.723731529157
cavallo,35533.99999998605,12597.317885601658,12597.317885601658,4578.9900350113685,34188.4625850206,4578.9900350113685,2327.5853608900716,12607.907078789956,12607.907078789956,2327.5853608900716,3739.413387240764,4566.25188523013,34201.96581669875,4566.25188523013,3739.413387240764,3186.949652962078,2332.7448655944163,12618.202171794133,12618.202171794133,2332.7448655944163,3186.949652962078,134.39314567996306,3731.0369005128373,4562.7775326229,34207.954370360865,4562.7775326229,3731.0369005128373,134.39314567996306,704.521929573099,3166.8674271951054,2332.7925567671014,12617.54907906868,12617.54907906868,2332.7925567671014,3166.8674271951054,704.521929573099,550.8997443804159,118.98582470135896,3738.273348022198,4561.941318847865,34206.64285579755,4561.941318847865,3738.273348022198,118.98582470135896,550.8997443804159
cavallo,7302.999999997135,2948.4568639068953,2948.4568639068953,1481.1492672148215,6311.671201811584,1481.1492672148215,2802.152840148333,2921.393264206109,2921.393264206109,2802.152840148333,1347.3816529183275,1538.4229855920325,6400.6494361892,1538.4229855920325,1347.3816529183275,461.2476155461316,2761.960097054257,2869.0806328106655,2869.0806328106655,2761.960097054257,461.2476155461316,1004.1227499419484,1359.4189829427912,1441.5651290524636,6344.2977989734045,1441.5651290524636,1359.4189829427912,1004.1227499419484,880.6123809034584,440.3434939498054,2783.3632901566025,2882.387023137032,2882.387023137032,2783.3632901566025,440.3434939498054,880.6123809034584,558.1681859418735,1001.0901729617342,1349.7348528140033,1469.1029807438067,6371.00004753838,1469.1029807438067,1349.7348528140033,1001.0901729617342,558.1681859418735
cavallo,45346.9999999822,4003.2895408076165,4003.2895408076165,2908.393837601963,44679.362811773855,2908.393837601963,1920.927150597708,3691.233818615657,3691.233818615657,1920.927150597708,5071.968791852279,2857.7531789939085,44748.545158635476,2857.7531789939085,5071.968791852279,507.6212721760708,1975.277956417301,3768.0140268522123,3768.0140268522123,1975.277956417301,507.6212721760708,1757.7185680007321,5092.451277984929,2860.682138735212,44702.941855531695,2860.682138735212,5092.451277984929,1757.7185680007321,1723.9431717864825,526.9005190297511,1945.851524918841,3733.59870936258,3733.59870936258,1945.851524918841,526.9005190297511,1723.9431717864825,1344.6570359530654,1748.0923065980721,5087.389259010126,2867.5470209127116,44730.024763042486,2867.5470209127116,5087.389259010126,1748.0923065980721,1344.6570359530654
cavallo,5921.999999997676,4488.522021190889,4488.522021190889,2684.2296471133045,5695.877551018173,2684.2296471133045,2311.0478225042084,4431.539319443625,4431.539319443625,2311.0478225042084,1711.9603033161484,2700.4204844180067,5744.783284740215,2700.4204844180067,1711.9603033161484,1131.4546152273233,2299.772403140082,4452.5317298366845,4452.5317298366845,2299.772403140082,1131.4546152273233,743.9071164165482,1709.7497159973457,2685.2040086002303,5712.588762896339,2685.2040086002303,1709.7497159973457,743.9071164165482,1007.423755887624,1126.5954116995856,2304.2117160402236,4424.555937790346,4424.555937790346,2304.2117160402236,1126.5954116995856,1007.423755887624,645.5859979896534,732.9834049624872,1706.0065892832497,2683.4304707761858,5727.139498955899,2683.4304707761858,1706.0065892832497,732.9834049624872,645.5859979896534
cavallo,48840.999999980835,7789.303787675654,7789.303787675654,1113.6148729853153,48362.891156443606,1113.6148729853153,2061.201633781054,7710.273922799293,7710.273922799293,2061.201633781054,7432.997978511271,1001.2086642619656,48145.050719588675,1001.2086642619656,7432.997978511271,878.798294710196,2071.0094625272677,7686.856914480512,7686.856914480512,2071.0094625272677,878.798294710196,1040.1085608259302,7389.747605102022,1009.9709763823183,48176.31089872164,1009.9709763823183,7389.747605102022,1040.1085608259302,546.9804805788582,885.2203083713272,2070.1923570477143,7692.963092366434,7692.963092366434,2070.1923570477143,885.2203083713272,546.9804805788582,3401.386958028044,1036.4623759507713,7406.911293119838,1028.922358835628,48174.83368250853,1028.922358835628,7406.911293119838,1036.4623759507713,3401.386958028044
cavallo,35153.999999986205,4553.377219975647,4553.377219975647,4366.52480908955,34434.793650780135,4366.52480908955,3175.612710338943,4477.389692826653,4477.389692826653,3175.612710338943,3091.011932109058,4316.863336790365,34419.401823300854,4316.863336790365,3091.011932109058,1085.8825304630377,3214.2438795946837,4526.0914688578705,4526.0914688578705,3214.2438795946837,1085.8825304630377,573.2636236142573,3060.65618191167,4311.917011680179,34393.57224984959,4311.917011680179,3060.65618191167,573.2636236142573,2457.2874179671157,1061.3410815499442,3222.154804724734,4507.414358983798,4507.414358983798,3222.154804724734,1061.3410815499442,2457.2874179671157,903.9565544793237,591.2104151293041,3068.917956922505,4322.829842937738,34405.17547254202,4322.829842937738,3068.917956922505,591.2104151293041,903.9565544793237
cavallo,30635.99999998798,10045.068812902764,10045.068812902764,3345.2140578508406,30550.154194999348,3345.2140578508406,8529.209987950466,9987.75385027685,9987.75385027685,8529.209987950466,8258.364753907585,3350.3900289834105,30500.16406742907,3350.3900289834105,8258.364753907585,1646.8564305486832,8543.887560261755,9966.170676841999,9966.170676841999,8543.887560261755,1646.8564305486832,799.4624652750724,8282.052504956227,3341.622017045465,30506.695772296538,3341.622017045465,8282.052504956227,799.4624652750724,916.6144053875283,1650.969798035925,8534.460630178532,9972.367857948037,9972.367857948037,8534.460630178532,1650.969798035925,916.6144053875283,220.08666084685606,805.1594527609828,8263.89229360404,3344.3550555849392,30521.190583312415,3344.3550555849392,8263.89229360404,805.1594527609828,220.08666084685606
