Clase,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Motorcycles,7213.9999999971715,107.0195338812555,107.0195338812555,672.7519206880771,6598.290249430519,672.7519206880771,1914.6934983499534,228.6761156709679,228.6761156709679,1914.6934983499534,1283.3251415054385,677.0112513391026,6430.390886510813,677.0112513391026,1283.3251415054385,861.0745034235596,1926.806724288796,205.4650452193374,205.4650452193374,1926.806724288796,861.0745034235596,559.6655905777362,1288.748026280686,661.7662618955459,6528.280597250987,661.7662618955459,1288.748026280686,559.6655905777362,351.82314416529437,863.1146035868204,1919.705303138425,214.69173741053467,214.69173741053467,1919.705303138425,863.1146035868204,351.82314416529437,282.70075261292055,543.8844349123225,1257.4721600425887,676.0395127266845,6505.824121404334,676.0395127266845,1257.4721600425887,543.8844349123225,282.70075261292055
Motorcycles,3788.999999998514,2593.144456595814,2593.144456595814,1262.0420715687267,3644.052154193582,1262.0420715687267,714.9525246962231,2616.963700398676,2616.963700398676,714.9525246962231,580.2990867073514,1234.4342396010884,3596.8826414905598,1234.4342396010884,580.2990867073514,635.2135942311863,720.7034481086055,2617.313331437796,2617.313331437796,720.7034481086055,635.2135942311863,668.7224321317096,597.8215659015651,1223.941651428155,3628.7436502681276,1223.941651428155,597.8215659015651,668.7224321317096,571.5546176635186,645.9069036158089,735.5506430981176,2625.445484524854,2625.445484524854,735.5506430981176,645.9069036158089,571.5546176635186,404.6136215125735,671.5606983077671,586.5173504333976,1247.556048253943,3629.6822960056998,1247.556048253943,586.5173504333976,671.5606983077671,404.6136215125735
Motorcycles,11524.99999999548,2368.657536140574,2368.657536140574,1164.979066415769,10681.848072558168,1164.979066415769,2918.951709408239,2322.17011019417,2322.17011019417,2918.951709408239,1366.8011660108243,1208.5118846289245,10487.872506821746,1208.5118846289245,1366.8011660108243,1142.56077867338,2940.7283267166945,2338.95185187503,2338.95185187503,2940.7283267166945,1142.56077867338,360.1812778017778,1369.7427095797334,1170.4615548190282,10584.46288289806,1170.4615548190282,1369.7427095797334,360.1812778017778,341.2137628299017,1128.7239172100738,2970.3056947742166,2276.8322264994445,2276.8322264994445,2970.3056947742166,1128.7239172100738,341.2137628299017,1209.631330217648,362.3374457416102,1374.1274729552808,1188.20839386005,10589.484079859856,1188.20839386005,1374.1274729552808,362.3374457416102,1209.631330217648
Motorcycles,6592.999999997415,2564.5504252471574,2564.5504252471574,406.79575483010046,6358.378684804763,406.79575483010046,1274.860625461006,2691.4004838389064,2691.4004838389064,1274.860625461006,486.47515373930156,338.93170442969557,6306.958073022655,338.93170442969557,486.47515373930156,405.77484156854445,1336.6504040149623,2678.705765579374,2678.705765579374,1336.6504040149623,405.77484156854445,581.5409236861352,498.4545880268323,358.10456863450423,6321.1708651809895,358.10456863450423,498.4545880268323,581.5409236861352,691.8870305620618,441.7368357852925,1283.0544578575534,2680.6524242711985,2680.6524242711985,1283.0544578575534,441.7368357852925,691.8870305620618,458.13884820548475,572.7875761171541,506.3217231722145,379.5302677732252,6328.300353474144,379.5302677732252,506.3217231722145,572.7875761171541,458.13884820548475
Motorcycles,7736.999999996966,5332.252872023445,5332.252872023445,2641.259805081032,7357.045351471037,2641.259805081032,1938.718861596129,5185.605930898958,5185.605930898958,1938.718861596129,2336.389711573477,2672.4325869885674,7339.125966029793,2672.4325869885674,2336.389711573477,1905.5075209184185,1941.8929272393984,5198.6819956385425,5198.6819956385425,1941.8929272393984,1905.5075209184185,917.1262356222777,2292.8363024845676,2635.59213540121,7307.423327175473,2635.59213540121,2292.8363024845676,917.1262356222777,442.87773080990786,1906.1530314304073,1916.5480831758002,5155.109621528922,5155.109621528922,1916.5480831758002,1906.1530314304073,442.87773080990786,658.5543142637871,923.2986646902606,2304.446967227256,2635.3557965447612,7317.363902562206,2635.3557965447612,2304.446967227256,923.2986646902606,658.5543142637871
Motorcycles,8655.999999996604,1310.064287753743,1310.064287753743,3631.8157688487236,7801.492063489003,3631.8157688487236,1971.1102209049786,1398.007250349198,1398.007250349198,1971.1102209049786,2129.6218044196594,3771.893656615778,7676.768815459682,3771.893656615778,2129.6218044196594,851.5986573393096,1945.4653788257958,1356.9585430193545,1356.9585430193545,1945.4653788257958,851.5986573393096,929.6527820412371,2143.683312083502,3698.0274748110537,7762.378092833869,3698.0274748110537,2143.683312083502,929.6527820412371,777.0248308214786,860.5388165437486,1943.0164642778218,1390.0026205576544,1390.0026205576544,1943.0164642778218,860.5388165437486,777.0248308214786,213.20496640646948,931.1477358242817,2130.8319196088482,3716.3373975505647,7738.256437642394,3716.3373975505647,2130.8319196088482,931.1477358242817,213.20496640646948
Motorcycles,7326.999999997126,3710.297258016733,3710.297258016733,4486.978279547298,6759.045351471272,4486.978279547298,2599.1232052787473,3747.259377877817,3747.259377877817,2599.1232052787473,3356.7454283362717,4532.1629016202305,6803.817807392397,4532.1629016202305,3356.7454283362717,1811.2199409875086,2577.648812100806,3742.222531556487,3742.222531556487,2577.648812100806,1811.2199409875086,2150.8251040359664,3319.4805777507677,4571.100398450663,6730.150203700754,4571.100398450663,3319.4805777507677,2150.8251040359664,827.0963009236871,1779.6473220548535,2551.272890397671,3745.6518921920992,3745.6518921920992,2551.272890397671,1779.6473220548535,827.0963009236871,508.0421126907881,2151.7744549923864,3319.731388214179,4549.330356150445,6773.202759220827,4549.330356150445,3319.731388214179,2151.7744549923864,508.0421126907881
Motorcycles,5639.999999997788,1289.3512538399011,1289.3512538399011,204.47900604181322,4940.7346938756145,204.47900604181322,1907.5531388490092,1188.0854216501175,1188.0854216501175,1907.5531388490092,771.9803321212223,218.73188559088337,5036.1801101373185,218.73188559088337,771.9803321212223,675.6854362390301,1949.5923048543914,1204.5403389127625,1204.5403389127625,1949.5923048543914,675.6854362390301,273.67281490561413,779.8982240207699,192.59829862928922,5038.132935775778,192.59829862928922,779.8982240207699,273.67281490561413,437.46836206915435,727.6483036547395,1950.8037158140041,1201.8216824067965,1201.8216824067965,1950.8037158140041,727.6483036547395,437.46836206915435,385.5658567673343,255.23443456236544,768.4984548964923,208.81643637176668,5021.653652171258,208.81643637176668,768.4984548964923,255.23443456236544,385.5658567673343
Motorcycles,3873.9999999984802,3276.5748692705515,3276.5748692705515,1859.3050737805372,3873.9999999984802,1859.3050737805372,472.1807907644937,3276.5748692705515,3276.5748692705515,472.1807907644937,420.2530106608788,1859.3050737805372,3873.9999999984802,1859.3050737805372,420.2530106608788,481.6701317595386,472.1807907644937,3276.5748692705515,3276.5748692705515,472.1807907644937,481.6701317595386,401.80610252174273,420.2530106608788,1859.3050737805372,3873.9999999984802,1859.3050737805372,420.2530106608788,401.80610252174273,648.965372950634,481.6701317595386,472.1807907644937,3276.5748692705515,3276.5748692705515,472.1807907644937,481.6701317595386,648.965372950634,826.6346828343582,401.80610252174273,420.2530106608788,1859.3050737805372,3873.9999999984802,1859.3050737805372,420.2530106608788,401.80610252174273,826.6346828343582
Motorcycles,5824.999999997715,5350.863670909676,5350.863670909676,4083.727556136082,5824.999999997715,4083.727556136082,2428.2189739850737,5350.863670909676,5350.863670909676,2428.2189739850737,898.2509246301827,4083.727556136082,5824.999999997715,4083.727556136082,898.2509246301827,433.3088191541746,2428.2189739850737,5350.863670909676,5350.863670909676,2428.2189739850737,433.3088191541746,798.7577557115774,898.2509246301827,4083.727556136082,5824.999999997715,4083.727556136082,898.2509246301827,798.7577557115774,713.8743006026177,433.3088191541746,2428.2189739850737,5350.863670909676,5350.863670909676,2428.2189739850737,433.3088191541746,713.8743006026177,370.5797109178291,798.7577557115774,898.2509246301827,4083.727556136082,5824.999999997715,4083.727556136082,898.2509246301827,798.7577557115774,370.5797109178291
Motorcycles,8373.999999996715,2453.763019366187,2453.763019366187,1400.482077671824,8180.902494327858,1400.482077671824,1459.7665312322222,2454.0231935947168,2454.0231935947168,1459.7665312322222,1417.2347580813232,1496.3740421197758,8131.949804862068,1496.3740421197758,1417.2347580813232,1340.385833900888,1444.8983039301377,2477.7748049970664,2477.7748049970664,1444.8983039301377,1340.385833900888,1042.9638933507492,1461.0541026570893,1456.9494285087246,8171.256351417888,1456.9494285087246,1461.0541026570893,1042.9638933507492,1129.1695125002093,1332.0210839384501,1452.5999459307527,2469.677478157072,2469.677478157072,1452.5999459307527,1332.0210839384501,1129.1695125002093,1121.1869645036652,1045.819257649778,1432.5639153124087,1458.8179642384464,8157.609913634394,1458.8179642384464,1432.5639153124087,1045.819257649778,1121.1869645036652
Motorcycles,5495.999999997844,4971.9850966974345,4971.9850966974345,3634.639540146352,5462.108843535272,3634.639540146352,2013.1861978153145,4932.861076519089,4932.861076519089,2013.1861978153145,748.8131383792098,3603.648866372763,5421.300816015891,3603.648866372763,748.8131383792098,618.5237866146251,2000.678280071696,4901.761627721352,4901.761627721352,2000.678280071696,618.5237866146251,791.1724214208192,760.5827539907123,3588.1419810295224,5400.067728489415,3588.1419810295224,760.5827539907123,791.1724214208192,718.2663695725474,627.1855294597028,1998.9994022173664,4893.69496210806,4893.69496210806,1998.9994022173664,627.1855294597028,718.2663695725474,570.3110448619719,792.5254134578378,763.6323096109937,3589.763584826983,5401.276857759349,3589.763584826983,763.6323096109937,792.5254134578378,570.3110448619719
Motorcycles,11323.999999995558,987.1651373545634,987.1651373545634,4810.884973306108,10496.521541945996,4810.884973306108,1328.2969497191787,996.11308726412,996.11308726412,1328.2969497191787,1089.6596240811375,4766.71945322234,10586.137936349529,4766.71945322234,1089.6596240811375,2222.1773848102584,1292.7298578026762,970.7073339592853,970.7073339592853,1292.7298578026762,2222.1773848102584,1423.2278671590534,1117.467463329418,4793.030742832124,10530.717847034795,4793.030742832124,1117.467463329418,1423.2278671590534,1654.014525107156,2165.962839624477,1271.3483818636432,961.8736305201237,961.8736305201237,1271.3483818636432,2165.962839624477,1654.014525107156,577.9906307616038,1431.8121017289577,1115.0859263544494,4766.016169147287,10554.388717755923,4766.016169147287,1115.0859263544494,1431.8121017289577,577.9906307616038
Motorcycles,4620.999999998188,775.6154963703602,775.6154963703602,336.66153915401736,3984.215419499571,336.66153915401736,1029.6320160976857,818.9666130416196,818.9666130416196,1029.6320160976857,382.73629374677563,487.92761387622676,3921.522436637517,487.92761387622676,382.73629374677563,327.97599644280723,1041.1606045042195,840.347337813465,840.347337813465,1041.1606045042195,327.97599644280723,425.08737285883683,405.98501930317747,399.1447605153943,3968.6276388653105,399.1447605153943,405.98501930317747,425.08737285883683,160.1173161375481,270.8039480791579,1027.3356772524614,833.7795725978498,833.7795725978498,1027.3356772524614,270.8039480791579,160.1173161375481,265.96745023281557,441.626206586554,402.6057302131494,412.7357787892707,3992.3562318998984,412.7357787892707,402.6057302131494,441.626206586554,265.96745023281557
Motorcycles,43495.99999998293,3849.176820929368,3849.176820929368,5102.018567137391,43308.934240345814,5102.018567137391,2889.902846997343,3912.376542568031,3912.376542568031,2889.902846997343,9121.599450745205,5162.316571328062,43203.11617071438,5162.316571328062,9121.599450745205,2509.767470424159,2871.6108467530316,3929.6381183642675,3929.6381183642675,2871.6108467530316,2509.767470424159,1038.2870533932592,9131.408040118413,5138.117416636633,43210.911162678625,5138.117416636633,9131.408040118413,1038.2870533932592,1228.1907228620464,2472.819347073386,2867.603308338862,3923.4899785117072,3923.4899785117072,2867.603308338862,2472.819347073386,1228.1907228620464,1833.4707572338498,1024.532664563425,9126.303617653397,5139.357334876229,43218.79096126686,5139.357334876229,9126.303617653397,1024.532664563425,1833.4707572338498
Motorcycles,6084.9999999976135,1265.6817498950554,1265.6817498950554,601.4914068391537,5832.759637185922,601.4914068391537,983.4451959973139,1099.0238715591793,1099.0238715591793,983.4451959973139,1375.773889804744,665.7754111793835,5767.483162877403,665.7754111793835,1375.773889804744,899.7727546379931,968.0917511501215,1120.1632100084435,1120.1632100084435,968.0917511501215,899.7727546379931,554.4426782263246,1368.6030176322577,628.0277976637794,5795.809022618676,628.0277976637794,1368.6030176322577,554.4426782263246,47.81340854317934,889.3269536484685,960.2664200828176,1128.1688963845368,1128.1688963845368,960.2664200828176,889.3269536484685,47.81340854317934,210.81343481517163,532.8831225442746,1377.6273747642056,647.7007520584809,5784.722882534983,647.7007520584809,1377.6273747642056,532.8831225442746,210.81343481517163
Motorcycles,10864.999999995738,1204.800848381783,1204.800848381783,1489.1142301501825,9888.673469383877,1489.1142301501825,181.0754381329217,1202.3196550774223,1202.3196550774223,181.0754381329217,438.78180432727135,1448.1627018673096,9960.230320695802,1448.1627018673096,438.78180432727135,197.36550746254667,184.6675813687017,1207.1800397072484,1207.1800397072484,184.6675813687017,197.36550746254667,299.07167552969446,444.4064222913824,1447.7192259588664,9935.526811859261,1447.7192259588664,444.4064222913824,299.07167552969446,74.34342448043618,173.18985566926995,223.27382261974142,1220.7483341398163,1220.7483341398163,223.27382261974142,173.18985566926995,74.34342448043618,37.72299365620766,280.9604798011647,443.424261015097,1454.1545800720924,9964.482850706205,1454.1545800720924,443.424261015097,280.9604798011647,37.72299365620766
Motorcycles,20776.999999991847,15104.347830163304,15104.347830163304,4477.704042626248,20695.947845796865,4477.704042626248,4299.159414171196,15031.900548726315,15031.900548726315,4299.159414171196,5651.955135755663,4411.699148429626,20654.97763276836,4411.699148429626,5651.955135755663,2516.5326936448746,4329.7744926921005,15012.170029931694,15012.170029931694,4329.7744926921005,2516.5326936448746,948.6430756009005,5672.775626830607,4413.992861709682,20663.824521483308,4413.992861709682,5672.775626830607,948.6430756009005,2180.1083816897026,2525.3968269250354,4327.601404852661,15031.278839827277,15031.278839827277,4327.601404852661,2525.3968269250354,2180.1083816897026,1788.9031012780254,936.9857673731668,5671.23023362987,4434.797722051615,20676.159151331653,4434.797722051615,5671.23023362987,936.9857673731668,1788.9031012780254
Motorcycles,8395.999999996708,220.81894687446388,220.81894687446388,622.4242258147092,7855.986394554742,622.4242258147092,2498.3275948051164,125.88730755467138,125.88730755467138,2498.3275948051164,978.1090871376338,546.3469533037334,7838.817097811108,546.3469533037334,978.1090871376338,1319.2946905855847,2470.5771131932934,137.97060496533905,137.97060496533905,2470.5771131932934,1319.2946905855847,496.1813956528393,1012.6544777578522,625.0827042330511,7819.221250891562,625.0827042330511,1012.6544777578522,496.1813956528393,492.02432536113685,1322.6986700920543,2486.937527932259,154.94582446138205,154.94582446138205,2486.937527932259,1322.6986700920543,492.02432536113685,625.5136522942571,500.01783907816304,985.7185991808775,589.8072376891923,7803.989817979648,589.8072376891923,985.7185991808775,500.01783907816304,625.5136522942571
Motorcycles,9278.999999996362,4627.997513446828,4627.997513446828,1732.3700820019096,8731.312925166643,1732.3700820019096,2078.5920298414458,4330.122984484181,4330.122984484181,2078.5920298414458,907.6576339553545,1734.676803220473,8613.285899390392,1734.676803220473,907.6576339553545,1096.9580596816372,2016.353983805998,4380.804728832289,4380.804728832289,2016.353983805998,1096.9580596816372,229.01072867702064,914.1065201004967,1709.6046389820863,8683.202351995234,1709.6046389820863,914.1065201004967,229.01072867702064,298.23276866093033,1092.523713407182,2041.305390270478,4379.389491892318,4379.389491892318,2041.305390270478,1092.523713407182,298.23276866093033,316.0319806701026,237.49308723077917,924.129950285456,1727.8654285204072,8643.289371442896,1727.8654285204072,924.129950285456,237.49308723077917,316.0319806701026
